1	7.1581e+09	2.56544e+10	6.56923e+10	
2	3.96234e+09	1.32309e+10	3.32607e+10	
3	2.65985e+09	8.80021e+09	2.21597e+10	
4	2.0123e+09	6.64192e+09	1.66724e+10	
5	1.64438e+09	5.35044e+09	1.33375e+10	
6	1.39031e+09	4.46774e+09	1.11364e+10	
7	1.2049e+09	3.83964e+09	9.5516e+09	
8	1.05433e+09	3.3566e+09	8.35146e+09	
